State	series_id	year	month	value	month_year
Texas	LAUMC483342000000004          	2018	6	498.0	06_2018
Texas	LAUMC483342000000004          	2019	6	465.0	06_2019
Texas	LAUMC483342000000004          	2020	6	1258.0	06_2020
Texas	LAUMC483342000000005          	2015	6	12523.0	06_2015
Texas	LAUMC483342000000005          	2016	6	12681.0	06_2016
Texas	LAUMC483342000000005          	2017	6	12943.0	06_2017
Texas	LAUMC483342000000005          	2018	6	13061.0	06_2018
Texas	LAUMC483342000000005          	2019	6	13155.0	06_2019
Texas	LAUMC483342000000005          	2020	6	12017.0	06_2020
Texas	LAUMC483342000000006          	2015	6	13243.0	06_2015
Texas	LAUMC483342000000006          	2016	6	13446.0	06_2016
Texas	LAUMC483342000000006          	2017	6	13502.0	06_2017
Texas	LAUMC483342000000006          	2018	6	13559.0	06_2018
Texas	LAUMC483342000000006          	2019	6	13620.0	06_2019
Texas	LAUMC483342000000006          	2020	6	13275.0	06_2020
Texas	LAUMC483442000000003          	2015	6	6.4	06_2015
Texas	LAUMC483442000000003          	2016	6	7.0	06_2016
Texas	LAUMC483442000000003          	2017	6	5.8	06_2017
Texas	LAUMC483442000000003          	2018	6	5.8	06_2018
Texas	LAUMC483442000000003          	2019	6	4.5	06_2019
Texas	LAUMC483442000000003          	2020	6	9.2	06_2020
Texas	LAUMC483442000000004          	2015	6	829.0	06_2015
Texas	LAUMC483442000000004          	2016	6	906.0	06_2016
Texas	LAUMC483442000000004          	2017	6	746.0	06_2017
Texas	LAUMC483442000000004          	2018	6	752.0	06_2018
Texas	LAUMC483442000000004          	2019	6	584.0	06_2019
Texas	LAUMC483442000000004          	2020	6	1199.0	06_2020
Texas	LAUMC483442000000005          	2015	6	12058.0	06_2015
Texas	LAUMC483442000000005          	2016	6	12105.0	06_2016
Texas	LAUMC483442000000005          	2017	6	12124.0	06_2017
Texas	LAUMC483442000000005          	2018	6	12169.0	06_2018
Texas	LAUMC483442000000005          	2019	6	12317.0	06_2019
Texas	LAUMC483442000000005          	2020	6	11869.0	06_2020
Texas	LAUMC483442000000006          	2015	6	12887.0	06_2015
Texas	LAUMC483442000000006          	2016	6	13011.0	06_2016
Texas	LAUMC483442000000006          	2017	6	12870.0	06_2017
Texas	LAUMC483442000000006          	2018	6	12921.0	06_2018
Texas	LAUMC483442000000006          	2019	6	12901.0	06_2019
Texas	LAUMC483442000000006          	2020	6	13068.0	06_2020
Texas	LAUMC483486000000003          	2015	6	5.5	06_2015
Texas	LAUMC483486000000003          	2016	6	5.3	06_2016
Texas	LAUMC483486000000003          	2017	6	4.7	06_2017
Texas	LAUMC483486000000003          	2018	6	4.6	06_2018
Texas	LAUMC483486000000003          	2019	6	4.4	06_2019
Texas	LAUMC483486000000003          	2020	6	8.9	06_2020
Texas	LAUMC483486000000004          	2015	6	1546.0	06_2015
Texas	LAUMC483486000000004          	2016	6	1520.0	06_2016
Texas	LAUMC483486000000004          	2017	6	1351.0	06_2017
Texas	LAUMC483486000000004          	2018	6	1314.0	06_2018
Texas	LAUMC483486000000004          	2019	6	1210.0	06_2019
Texas	LAUMC483486000000004          	2020	6	2416.0	06_2020
Texas	LAUMC483486000000005          	2015	6	26738.0	06_2015
Texas	LAUMC483486000000005          	2016	6	27202.0	06_2016
Texas	LAUMC483486000000005          	2017	6	27104.0	06_2017
Texas	LAUMC483486000000005          	2018	6	27101.0	06_2018
Texas	LAUMC483486000000005          	2019	6	26468.0	06_2019
Texas	LAUMC483486000000005          	2020	6	24695.0	06_2020
Texas	LAUMC483486000000006          	2015	6	28284.0	06_2015
Texas	LAUMC483486000000006          	2016	6	28722.0	06_2016
Texas	LAUMC483486000000006          	2017	6	28455.0	06_2017
Texas	LAUMC483486000000006          	2018	6	28415.0	06_2018
Texas	LAUMC483486000000006          	2019	6	27678.0	06_2019
Texas	LAUMC483486000000006          	2020	6	27111.0	06_2020
Texas	LAUMC483730000000003          	2015	6	4.2	06_2015
Texas	LAUMC483730000000003          	2016	6	4.7	06_2016
Texas	LAUMC483730000000003          	2017	6	4.0	06_2017
Texas	LAUMC483730000000003          	2018	6	3.4	06_2018
Texas	LAUMC483730000000003          	2019	6	3.1	06_2019
Texas	LAUMC483730000000003          	2020	6	7.6	06_2020
Texas	LAUMC483730000000004          	2015	6	962.0	06_2015
Texas	LAUMC483730000000004          	2016	6	1117.0	06_2016
Texas	LAUMC483730000000004          	2017	6	929.0	06_2017
Texas	LAUMC483730000000004          	2018	6	808.0	06_2018
Texas	LAUMC483730000000004          	2019	6	725.0	06_2019
Texas	LAUMC483730000000004          	2020	6	1740.0	06_2020
Texas	LAUMC483730000000005          	2015	6	22143.0	06_2015
Texas	LAUMC483730000000005          	2016	6	22473.0	06_2016
Texas	LAUMC483730000000005          	2017	6	22298.0	06_2017
Texas	LAUMC483730000000005          	2018	6	22638.0	06_2018
Texas	LAUMC483730000000005          	2019	6	22488.0	06_2019
Texas	LAUMC483730000000005          	2020	6	21045.0	06_2020
Texas	LAUMC483730000000006          	2015	6	23105.0	06_2015
Texas	LAUMC483730000000006          	2016	6	23590.0	06_2016
Texas	LAUMC483730000000006          	2017	6	23227.0	06_2017
Texas	LAUMC483730000000006          	2018	6	23446.0	06_2018
Texas	LAUMC483730000000006          	2019	6	23213.0	06_2019
Texas	LAUMC483730000000006          	2020	6	22785.0	06_2020
Texas	LAUMC483742000000003          	2015	6	5.9	06_2015
Texas	LAUMC483742000000003          	2016	6	7.6	06_2016
Texas	LAUMC483742000000003          	2017	6	5.4	06_2017
Texas	LAUMC483742000000003          	2018	6	4.0	06_2018
Texas	LAUMC483742000000003          	2019	6	3.7	06_2019
Texas	LAUMC483742000000003          	2020	6	11.2	06_2020
Texas	LAUMC483742000000004          	2015	6	560.0	06_2015
Texas	LAUMC483742000000004          	2016	6	655.0	06_2016
Texas	LAUMC483742000000004          	2017	6	446.0	06_2017
Texas	LAUMC483742000000004          	2018	6	329.0	06_2018
Texas	LAUMC483742000000004          	2019	6	296.0	06_2019
Texas	LAUMC483742000000004          	2020	6	876.0	06_2020
Texas	LAUMC483742000000005          	2015	6	8953.0	06_2015
Texas	LAUMC483742000000005          	2016	6	7971.0	06_2016
Texas	LAUMC483742000000005          	2017	6	7848.0	06_2017
Texas	LAUMC483742000000005          	2018	6	7918.0	06_2018
Texas	LAUMC483742000000005          	2019	6	7757.0	06_2019
Texas	LAUMC483742000000005          	2020	6	6917.0	06_2020
Texas	LAUMC483742000000006          	2015	6	9513.0	06_2015
Texas	LAUMC483742000000006          	2016	6	8626.0	06_2016
Texas	LAUMC483742000000006          	2017	6	8294.0	06_2017
Texas	LAUMC483742000000006          	2018	6	8247.0	06_2018
Texas	LAUMC483742000000006          	2019	6	8053.0	06_2019
Texas	LAUMC483742000000006          	2020	6	7793.0	06_2020
Texas	LAUMC483758000000003          	2015	6	5.1	06_2015
Texas	LAUMC483758000000003          	2016	6	5.1	06_2016
Texas	LAUMC483758000000003          	2017	6	4.2	06_2017
Texas	LAUMC483758000000003          	2018	6	4.1	06_2018
Texas	LAUMC483758000000003          	2019	6	3.6	06_2019
Texas	LAUMC483758000000003          	2020	6	9.2	06_2020
Texas	LAUMC483758000000004          	2015	6	1134.0	06_2015
Texas	LAUMC483758000000004          	2016	6	1200.0	06_2016
Texas	LAUMC483758000000004          	2017	6	1005.0	06_2017
Texas	LAUMC483758000000004          	2018	6	974.0	06_2018
Texas	LAUMC483758000000004          	2019	6	840.0	06_2019
Texas	LAUMC483758000000004          	2020	6	2123.0	06_2020
Texas	LAUMC483758000000005          	2015	6	21233.0	06_2015
Texas	LAUMC483758000000005          	2016	6	22245.0	06_2016
Texas	LAUMC483758000000005          	2017	6	22695.0	06_2017
Texas	LAUMC483758000000005          	2018	6	22757.0	06_2018
Texas	LAUMC483758000000005          	2019	6	22749.0	06_2019
Texas	LAUMC483758000000005          	2020	6	21064.0	06_2020
Texas	LAUMC483758000000006          	2015	6	22367.0	06_2015
Texas	LAUMC483758000000006          	2016	6	23445.0	06_2016
Texas	LAUMC483758000000006          	2017	6	23700.0	06_2017
Texas	LAUMC483758000000006          	2018	6	23731.0	06_2018
Texas	LAUMC483758000000006          	2019	6	23589.0	06_2019
Texas	LAUMC483758000000006          	2020	6	23187.0	06_2020
Texas	LAUMC483777000000003          	2015	6	4.1	06_2015
Texas	LAUMC483777000000003          	2016	6	5.3	06_2016
Texas	LAUMC483777000000003          	2017	6	4.3	06_2017
Texas	LAUMC483777000000003          	2018	6	3.1	06_2018
Texas	LAUMC483777000000003          	2019	6	3.1	06_2019
Texas	LAUMC483777000000003          	2020	6	7.8	06_2020
Texas	LAUMC483777000000004          	2015	6	409.0	06_2015
Texas	LAUMC483777000000004          	2016	6	462.0	06_2016
Texas	LAUMC483777000000004          	2017	6	405.0	06_2017
Texas	LAUMC483777000000004          	2018	6	316.0	06_2018
Texas	LAUMC483777000000004          	2019	6	322.0	06_2019
Texas	LAUMC483777000000004          	2020	6	729.0	06_2020
Texas	LAUMC483777000000005          	2015	6	9603.0	06_2015
Texas	LAUMC483777000000005          	2016	6	8252.0	06_2016
Texas	LAUMC483777000000005          	2017	6	8986.0	06_2017
Texas	LAUMC483777000000005          	2018	6	9993.0	06_2018
Texas	LAUMC483777000000005          	2019	6	10091.0	06_2019
Texas	LAUMC483777000000005          	2020	6	8576.0	06_2020
Texas	LAUMC483777000000006          	2015	6	10012.0	06_2015
Texas	LAUMC483777000000006          	2016	6	8714.0	06_2016
Texas	LAUMC483777000000006          	2017	6	9391.0	06_2017
Texas	LAUMC483777000000006          	2018	6	10309.0	06_2018
Texas	LAUMC483777000000006          	2019	6	10413.0	06_2019
Texas	LAUMC483777000000006          	2020	6	9305.0	06_2020
Texas	LAUMC483778000000003          	2015	6	5.3	06_2015
Texas	LAUMC483778000000003          	2016	6	5.8	06_2016
Texas	LAUMC483778000000003          	2017	6	3.4	06_2017
Texas	LAUMC483778000000003          	2018	6	2.3	06_2018
Texas	LAUMC483778000000003          	2019	6	1.9	06_2019
Texas	LAUMC483778000000003          	2020	6	10.6	06_2020
Texas	LAUMC483778000000004          	2015	6	298.0	06_2015
Texas	LAUMC483778000000004          	2016	6	352.0	06_2016
Texas	LAUMC483778000000004          	2017	6	237.0	06_2017
Texas	LAUMC483778000000004          	2018	6	212.0	06_2018
Texas	LAUMC483778000000004          	2019	6	214.0	06_2019
Texas	LAUMC483778000000004          	2020	6	883.0	06_2020
Texas	LAUMC483778000000005          	2015	6	5357.0	06_2015
Texas	LAUMC483778000000005          	2016	6	5698.0	06_2016
Texas	LAUMC483778000000005          	2017	6	6660.0	06_2017
Texas	LAUMC483778000000005          	2018	6	9118.0	06_2018
Texas	LAUMC483778000000005          	2019	6	11276.0	06_2019
Texas	LAUMC483778000000005          	2020	6	7470.0	06_2020
Texas	LAUMC483778000000006          	2015	6	5655.0	06_2015
Texas	LAUMC483778000000006          	2016	6	6050.0	06_2016
Texas	LAUMC483778000000006          	2017	6	6897.0	06_2017
Texas	LAUMC483778000000006          	2018	6	9330.0	06_2018
Texas	LAUMC483778000000006          	2019	6	11490.0	06_2019
Texas	LAUMC483778000000006          	2020	6	8353.0	06_2020
Texas	LAUMC483838000000003          	2015	6	7.3	06_2015
Texas	LAUMC483838000000003          	2016	6	6.6	06_2016
Texas	LAUMC483838000000003          	2017	6	6.2	06_2017
Texas	LAUMC483838000000003          	2018	6	6.0	06_2018
Texas	LAUMC483838000000003          	2019	6	5.4	06_2019
Texas	LAUMC483838000000003          	2020	6	9.3	06_2020
Texas	LAUMC483838000000004          	2015	6	956.0	06_2015
Texas	LAUMC483838000000004          	2016	6	840.0	06_2016
Texas	LAUMC483838000000004          	2017	6	769.0	06_2017
Texas	LAUMC483838000000004          	2018	6	753.0	06_2018
Texas	LAUMC483838000000004          	2019	6	656.0	06_2019
Texas	LAUMC483838000000004          	2020	6	1079.0	06_2020
Texas	LAUMC483838000000005          	2015	6	12145.0	06_2015
Texas	LAUMC483838000000005          	2016	6	11928.0	06_2016
Texas	LAUMC483838000000005          	2017	6	11622.0	06_2017
Texas	LAUMC483838000000005          	2018	6	11780.0	06_2018
Texas	LAUMC483838000000005          	2019	6	11460.0	06_2019
Texas	LAUMC483838000000005          	2020	6	10508.0	06_2020
Texas	LAUMC483838000000006          	2015	6	13101.0	06_2015
Texas	LAUMC483838000000006          	2016	6	12768.0	06_2016
Texas	LAUMC483838000000006          	2017	6	12391.0	06_2017
Texas	LAUMC483838000000006          	2018	6	12533.0	06_2018
Texas	LAUMC483838000000006          	2019	6	12116.0	06_2019
Texas	LAUMC483838000000006          	2020	6	11587.0	06_2020
Texas	LAUMC483892000000003          	2015	6	4.1	06_2015
Texas	LAUMC483892000000003          	2016	6	5.6	06_2016
Texas	LAUMC483892000000003          	2017	6	5.7	06_2017
Texas	LAUMC483892000000003          	2018	6	4.5	06_2018
Texas	LAUMC483892000000003          	2019	6	3.5	06_2019
Texas	LAUMC483892000000003          	2020	6	7.6	06_2020
Texas	LAUMC483892000000004          	2015	6	472.0	06_2015
Texas	LAUMC483892000000004          	2016	6	611.0	06_2016
Texas	LAUMC483892000000004          	2017	6	596.0	06_2017
Texas	LAUMC483892000000004          	2018	6	501.0	06_2018
Texas	LAUMC483892000000004          	2019	6	427.0	06_2019
Texas	LAUMC483892000000004          	2020	6	870.0	06_2020
Texas	LAUMC483892000000005          	2015	6	11120.0	06_2015
Texas	LAUMC483892000000005          	2016	6	10355.0	06_2016
Texas	LAUMC483892000000005          	2017	6	9863.0	06_2017
Texas	LAUMC483892000000005          	2018	6	10644.0	06_2018
Texas	LAUMC483892000000005          	2019	6	11746.0	06_2019
Texas	LAUMC483892000000005          	2020	6	10565.0	06_2020
Texas	LAUMC483892000000006          	2015	6	11592.0	06_2015
Texas	LAUMC483892000000006          	2016	6	10966.0	06_2016
Texas	LAUMC483892000000006          	2017	6	10459.0	06_2017
Texas	LAUMC483892000000006          	2018	6	11145.0	06_2018
Texas	LAUMC483892000000006          	2019	6	12173.0	06_2019
Texas	LAUMC483892000000006          	2020	6	11435.0	06_2020
Texas	LAUMC483970000000003          	2015	6	14.7	06_2015
Texas	LAUMC483970000000003          	2016	6	13.5	06_2016
Texas	LAUMC483970000000003          	2017	6	11.8	06_2017
Texas	LAUMC483970000000003          	2018	6	11.7	06_2018
Texas	LAUMC483970000000003          	2019	6	9.4	06_2019
Texas	LAUMC483970000000003          	2020	6	14.9	06_2020
Texas	LAUMC483970000000004          	2015	6	992.0	06_2015
Texas	LAUMC483970000000004          	2016	6	894.0	06_2016
Texas	LAUMC483970000000004          	2017	6	760.0	06_2017
Texas	LAUMC483970000000004          	2018	6	742.0	06_2018
Texas	LAUMC483970000000004          	2019	6	610.0	06_2019
Texas	LAUMC483970000000004          	2020	6	987.0	06_2020
Texas	LAUMC483970000000005          	2015	6	5778.0	06_2015
Texas	LAUMC483970000000005          	2016	6	5733.0	06_2016
Texas	LAUMC483970000000005          	2017	6	5664.0	06_2017
Texas	LAUMC483970000000005          	2018	6	5594.0	06_2018
Texas	LAUMC483970000000005          	2019	6	5859.0	06_2019
Texas	LAUMC483970000000005          	2020	6	5631.0	06_2020
Texas	LAUMC483970000000006          	2015	6	6770.0	06_2015
Texas	LAUMC483970000000006          	2016	6	6627.0	06_2016
Texas	LAUMC483970000000006          	2017	6	6424.0	06_2017
Texas	LAUMC483970000000006          	2018	6	6336.0	06_2018
Texas	LAUMC483970000000006          	2019	6	6469.0	06_2019
Texas	LAUMC483970000000006          	2020	6	6618.0	06_2020
Texas	LAUMC484010000000003          	2015	6	14.2	06_2015
Texas	LAUMC484010000000003          	2016	6	13.9	06_2016
Texas	LAUMC484010000000003          	2017	6	12.0	06_2017
Texas	LAUMC484010000000003          	2018	6	11.4	06_2018
Texas	LAUMC484010000000003          	2019	6	10.1	06_2019
Texas	LAUMC484010000000003          	2020	6	20.7	06_2020
Texas	LAUMC484010000000004          	2015	6	3689.0	06_2015
Texas	LAUMC484010000000004          	2016	6	3682.0	06_2016
Texas	LAUMC484010000000004          	2017	6	3146.0	06_2017
Texas	LAUMC484010000000004          	2018	6	2875.0	06_2018
Texas	LAUMC484010000000004          	2019	6	2498.0	06_2019
Texas	LAUMC484010000000004          	2020	6	5422.0	06_2020
Texas	LAUMC484010000000005          	2015	6	22343.0	06_2015
Texas	LAUMC484010000000005          	2016	6	22862.0	06_2016
Texas	LAUMC484010000000005          	2017	6	22962.0	06_2017
Texas	LAUMC484010000000005          	2018	6	22364.0	06_2018
Texas	LAUMC484010000000005          	2019	6	22147.0	06_2019
Texas	LAUMC484010000000005          	2020	6	20719.0	06_2020
Texas	LAUMC484010000000006          	2015	6	26032.0	06_2015
Texas	LAUMC484010000000006          	2016	6	26544.0	06_2016
Texas	LAUMC484010000000006          	2017	6	26108.0	06_2017
Texas	LAUMC484010000000006          	2018	6	25239.0	06_2018
Texas	LAUMC484010000000006          	2019	6	24645.0	06_2019
Texas	LAUMC484010000000006          	2020	6	26141.0	06_2020
Texas	LAUMC484366000000003          	2015	6	4.7	06_2015
Texas	LAUMC484366000000003          	2016	6	6.9	06_2016
Texas	LAUMC484366000000003          	2017	6	4.7	06_2017
Texas	LAUMC484366000000003          	2018	6	4.1	06_2018
Texas	LAUMC484366000000003          	2019	6	3.8	06_2019
Texas	LAUMC484366000000003          	2020	6	11.6	06_2020
Texas	LAUMC484366000000004          	2015	6	388.0	06_2015
Texas	LAUMC484366000000004          	2016	6	522.0	06_2016
Texas	LAUMC484366000000004          	2017	6	328.0	06_2017
Texas	LAUMC484366000000004          	2018	6	285.0	06_2018
Texas	LAUMC484366000000004          	2019	6	257.0	06_2019
Texas	LAUMC484366000000004          	2020	6	718.0	06_2020
Texas	LAUMC484366000000005          	2015	6	7928.0	06_2015
Texas	LAUMC484366000000005          	2016	6	7009.0	06_2016
Texas	LAUMC484366000000005          	2017	6	6720.0	06_2017
Texas	LAUMC484366000000005          	2018	6	6721.0	06_2018
Texas	LAUMC484366000000005          	2019	6	6517.0	06_2019
Texas	LAUMC484366000000005          	2020	6	5468.0	06_2020
Texas	LAUMC484366000000006          	2015	6	8316.0	06_2015
Texas	LAUMC484366000000006          	2016	6	7531.0	06_2016
Texas	LAUMC484366000000006          	2017	6	7048.0	06_2017
Texas	LAUMC484366000000006          	2018	6	7006.0	06_2018
Texas	LAUMC484366000000006          	2019	6	6774.0	06_2019
Texas	LAUMC484366000000006          	2020	6	6186.0	06_2020
Texas	LAUMC484450000000003          	2015	6	4.7	06_2015
Texas	LAUMC484450000000003          	2016	6	4.7	06_2016
Texas	LAUMC484450000000003          	2017	6	3.9	06_2017
Texas	LAUMC484450000000003          	2018	6	3.7	06_2018
Texas	LAUMC484450000000003          	2019	6	3.5	06_2019
Texas	LAUMC484450000000003          	2020	6	8.0	06_2020
Texas	LAUMC484450000000004          	2015	6	964.0	06_2015
Texas	LAUMC484450000000004          	2016	6	951.0	06_2016
Texas	LAUMC484450000000004          	2017	6	811.0	06_2017
Texas	LAUMC484450000000004          	2018	6	749.0	06_2018
Texas	LAUMC484450000000004          	2019	6	716.0	06_2019
Texas	LAUMC484450000000004          	2020	6	1550.0	06_2020
Texas	LAUMC484450000000005          	2015	6	19355.0	06_2015
Texas	LAUMC484450000000005          	2016	6	19378.0	06_2016
Texas	LAUMC484450000000005          	2017	6	20133.0	06_2017
Texas	LAUMC484450000000005          	2018	6	19734.0	06_2018
Texas	LAUMC484450000000005          	2019	6	19591.0	06_2019
Texas	LAUMC484450000000005          	2020	6	17752.0	06_2020
Texas	LAUMC484450000000006          	2015	6	20319.0	06_2015
Texas	LAUMC484450000000006          	2016	6	20329.0	06_2016
Texas	LAUMC484450000000006          	2017	6	20944.0	06_2017
Texas	LAUMC484450000000006          	2018	6	20483.0	06_2018
Texas	LAUMC484450000000006          	2019	6	20307.0	06_2019
Texas	LAUMC484450000000006          	2020	6	19302.0	06_2020
Texas	LAUMC484486000000003          	2015	6	4.6	06_2015
Texas	LAUMC484486000000003          	2016	6	4.3	06_2016
Texas	LAUMC484486000000003          	2017	6	3.8	06_2017
Texas	LAUMC484486000000003          	2018	6	3.7	06_2018
Texas	LAUMC484486000000003          	2019	6	3.2	06_2019
Texas	LAUMC484486000000003          	2020	6	6.5	06_2020
Texas	LAUMC484486000000004          	2015	6	788.0	06_2015
Texas	LAUMC484486000000004          	2016	6	748.0	06_2016
Texas	LAUMC484486000000004          	2017	6	649.0	06_2017
Texas	LAUMC484486000000004          	2018	6	643.0	06_2018
Texas	LAUMC484486000000004          	2019	6	558.0	06_2019
Texas	LAUMC484486000000004          	2020	6	1124.0	06_2020
Texas	LAUMC484486000000005          	2015	6	16304.0	06_2015
Texas	LAUMC484486000000005          	2016	6	16662.0	06_2016
Texas	LAUMC484486000000005          	2017	6	16354.0	06_2017
Texas	LAUMC484486000000005          	2018	6	16693.0	06_2018
Texas	LAUMC484486000000005          	2019	6	16841.0	06_2019
Texas	LAUMC484486000000005          	2020	6	16067.0	06_2020
Texas	LAUMC484486000000006          	2015	6	17092.0	06_2015
Texas	LAUMC484486000000006          	2016	6	17410.0	06_2016
Texas	LAUMC484486000000006          	2017	6	17003.0	06_2017
Texas	LAUMC484486000000006          	2018	6	17336.0	06_2018
Texas	LAUMC484486000000006          	2019	6	17399.0	06_2019
Texas	LAUMC484486000000006          	2020	6	17191.0	06_2020
Texas	LAUMC484502000000003          	2015	6	4.3	06_2015
Texas	LAUMC484502000000003          	2016	6	5.0	06_2016
Texas	LAUMC484502000000003          	2017	6	4.4	06_2017
Texas	LAUMC484502000000003          	2018	6	3.7	06_2018
Texas	LAUMC484502000000003          	2019	6	3.2	06_2019
Texas	LAUMC484502000000003          	2020	6	7.1	06_2020
Texas	LAUMC484502000000004          	2015	6	301.0	06_2015
Texas	LAUMC484502000000004          	2016	6	350.0	06_2016
Texas	LAUMC484502000000004          	2017	6	300.0	06_2017
Texas	LAUMC484502000000004          	2018	6	251.0	06_2018
Texas	LAUMC484502000000004          	2019	6	224.0	06_2019
Texas	LAUMC484502000000004          	2020	6	497.0	06_2020
Texas	LAUMC484502000000005          	2015	6	6623.0	06_2015
Texas	LAUMC484502000000005          	2016	6	6612.0	06_2016
Texas	LAUMC484502000000005          	2017	6	6469.0	06_2017
Texas	LAUMC484502000000005          	2018	6	6449.0	06_2018
Texas	LAUMC484502000000005          	2019	6	6811.0	06_2019
Texas	LAUMC484502000000005          	2020	6	6477.0	06_2020
Texas	LAUMC484502000000006          	2015	6	6924.0	06_2015
Texas	LAUMC484502000000006          	2016	6	6962.0	06_2016
Texas	LAUMC484502000000006          	2017	6	6769.0	06_2017
Texas	LAUMC484502000000006          	2018	6	6700.0	06_2018
Texas	LAUMC484502000000006          	2019	6	7035.0	06_2019
Texas	LAUMC484502000000006          	2020	6	6974.0	06_2020
Texas	LAUMC484662000000003          	2015	6	5.2	06_2015
Texas	LAUMC484662000000003          	2016	6	5.4	06_2016
Texas	LAUMC484662000000003          	2017	6	4.9	06_2017
Texas	LAUMC484662000000003          	2018	6	4.7	06_2018
Texas	LAUMC484662000000003          	2019	6	4.1	06_2019
Texas	LAUMC484662000000003          	2020	6	8.0	06_2020
Texas	LAUMC484662000000004          	2015	6	613.0	06_2015
Texas	LAUMC484662000000004          	2016	6	656.0	06_2016
Texas	LAUMC484662000000004          	2017	6	584.0	06_2017
Texas	LAUMC484662000000004          	2018	6	548.0	06_2018
Texas	LAUMC484662000000004          	2019	6	477.0	06_2019
Texas	LAUMC484662000000004          	2020	6	917.0	06_2020
Texas	LAUMC484662000000005          	2015	6	11259.0	06_2015
Texas	LAUMC484662000000005          	2016	6	11429.0	06_2016
Texas	LAUMC484662000000005          	2017	6	11401.0	06_2017
Texas	LAUMC484662000000005          	2018	6	11112.0	06_2018
Texas	LAUMC484662000000005          	2019	6	11148.0	06_2019
Texas	LAUMC484662000000005          	2020	6	10550.0	06_2020
Texas	LAUMC484662000000006          	2015	6	11872.0	06_2015
Texas	LAUMC484662000000006          	2016	6	12085.0	06_2016
Texas	LAUMC484662000000006          	2017	6	11985.0	06_2017
Texas	LAUMC484662000000006          	2018	6	11660.0	06_2018
Texas	LAUMC484662000000006          	2019	6	11625.0	06_2019
Texas	LAUMC484662000000006          	2020	6	11467.0	06_2020
Texas	LAUMC484690000000003          	2015	6	5.6	06_2015
Texas	LAUMC484690000000003          	2016	6	5.1	06_2016
Texas	LAUMC484690000000003          	2017	6	4.9	06_2017
Texas	LAUMC484690000000003          	2018	6	4.6	06_2018
Texas	LAUMC484690000000003          	2019	6	3.9	06_2019
Texas	LAUMC484690000000003          	2020	6	7.1	06_2020
Texas	LAUMC484690000000004          	2015	6	292.0	06_2015
Texas	LAUMC484690000000004          	2016	6	262.0	06_2016
Texas	LAUMC484690000000004          	2017	6	238.0	06_2017
Texas	LAUMC484690000000004          	2018	6	225.0	06_2018
Texas	LAUMC484690000000004          	2019	6	193.0	06_2019
Texas	LAUMC484690000000004          	2020	6	343.0	06_2020
Texas	LAUMC484690000000005          	2015	6	4925.0	06_2015
Texas	LAUMC484690000000005          	2016	6	4855.0	06_2016
Texas	LAUMC484690000000005          	2017	6	4648.0	06_2017
Texas	LAUMC484690000000005          	2018	6	4679.0	06_2018
Texas	LAUMC484690000000005          	2019	6	4733.0	06_2019
Texas	LAUMC484690000000005          	2020	6	4506.0	06_2020
Texas	LAUMC484690000000006          	2015	6	5217.0	06_2015
Texas	LAUMC484690000000006          	2016	6	5117.0	06_2016
Texas	LAUMC484690000000006          	2017	6	4886.0	06_2017
Texas	LAUMC484690000000006          	2018	6	4904.0	06_2018
Texas	LAUMC484690000000006          	2019	6	4926.0	06_2019
Texas	LAUMC484690000000006          	2020	6	4849.0	06_2020
Texas	LAUMC484982000000003          	2015	6	8.5	06_2015
Texas	LAUMC484982000000003          	2016	6	12.2	06_2016
Texas	LAUMC484982000000003          	2017	6	7.8	06_2017
Texas	LAUMC484982000000003          	2018	6	6.3	06_2018
Texas	LAUMC484982000000003          	2019	6	5.3	06_2019
Texas	LAUMC484982000000003          	2020	6	16.7	06_2020
Texas	LAUMC484982000000004          	2015	6	543.0	06_2015
Texas	LAUMC484982000000004          	2016	6	646.0	06_2016
Texas	LAUMC484982000000004          	2017	6	423.0	06_2017
Texas	LAUMC484982000000004          	2018	6	336.0	06_2018
Texas	LAUMC484982000000004          	2019	6	268.0	06_2019
Texas	LAUMC484982000000004          	2020	6	746.0	06_2020
Texas	LAUMC484982000000005          	2015	6	5840.0	06_2015
Texas	LAUMC484982000000005          	2016	6	4630.0	06_2016
Texas	LAUMC484982000000005          	2017	6	5021.0	06_2017
Texas	LAUMC484982000000005          	2018	6	5037.0	06_2018
Texas	LAUMC484982000000005          	2019	6	4794.0	06_2019
Texas	LAUMC484982000000005          	2020	6	3711.0	06_2020
Texas	LAUMC484982000000006          	2015	6	6383.0	06_2015
Texas	LAUMC484982000000006          	2016	6	5276.0	06_2016
Texas	LAUMC484982000000006          	2017	6	5444.0	06_2017
Texas	LAUMC484982000000006          	2018	6	5373.0	06_2018
Texas	LAUMC484982000000006          	2019	6	5062.0	06_2019
Texas	LAUMC484982000000006          	2020	6	4457.0	06_2020
Texas	LAUMT481018000000003          	2015	6	4.2	06_2015
Texas	LAUMT481018000000003          	2016	6	4.3	06_2016
Texas	LAUMT481018000000003          	2017	6	4.1	06_2017
Texas	LAUMT481018000000003          	2018	6	3.7	06_2018
Texas	LAUMT481018000000003          	2019	6	3.3	06_2019
Texas	LAUMT481018000000003          	2020	6	7.6	06_2020
Texas	LAUMT481018000000004          	2015	6	3154.0	06_2015
Texas	LAUMT481018000000004          	2016	6	3182.0	06_2016
Texas	LAUMT481018000000004          	2017	6	3043.0	06_2017
Texas	LAUMT481018000000004          	2018	6	2809.0	06_2018
