Product Id,Zip Code,Nearby Target Address,Store Pickup Availability,Availiable Qty
79566326,37363,"{'address_line1': '5579 Highway 153', 'city': 'Hixson', 'postal_code': '37343-3748', 'state': 'Tennessee'}",IN_STOCK,5.0
79566326,37363,"{'address_line1': '4570 Frontage Rd NW', 'city': 'Cleveland', 'postal_code': '37312-2905', 'state': 'Tennessee'}",IN_STOCK,2.0
79566326,30120,"{'address_line1': '100 Cherokee Pl', 'city': 'Cartersville', 'postal_code': '30121-2954', 'state': 'Georgia'}",IN_STOCK,2.0
79566326,30120,"{'address_line1': '3378 Cobb Pkwy NW', 'city': 'Acworth', 'postal_code': '30101-8304', 'state': 'Georgia'}",IN_STOCK,7.0
79566326,30120,"{'address_line1': '140 Woodstock Square Ave', 'city': 'Woodstock', 'postal_code': '30189-6500', 'state': 'Georgia'}",IN_STOCK,5.0
79566326,30120,"{'address_line1': '740 Ernest W Barrett Pkwy NW', 'city': 'Kennesaw', 'postal_code': '30144-6860', 'state': 'Georgia'}",IN_STOCK,2.0
79566326,30120,"{'address_line1': '2535 Dallas Hwy SW', 'city': 'Marietta', 'postal_code': '30064-2543', 'state': 'Georgia'}",IN_STOCK,5.0
79566326,30120,"{'address_line1': '5220 Jimmy Lee Smith Pkwy', 'city': 'Hiram', 'postal_code': '30141-2739', 'state': 'Georgia'}",IN_STOCK,2.0
79566326,30120,"{'address_line1': '2022 Cumming Hwy', 'city': 'Canton', 'postal_code': '30115-8071', 'state': 'Georgia'}",IN_STOCK,5.0
79566326,30120,"{'address_line1': '3040 Shallowford Rd', 'city': 'Marietta', 'postal_code': '30062-1252', 'state': 'Georgia'}",IN_STOCK,4.0
79566326,30120,"{'address_line1': '4125 Austell Rd', 'city': 'Austell', 'postal_code': '30106-1836', 'state': 'Georgia'}",IN_STOCK,3.0
79566326,30120,"{'address_line1': '1135 Woodstock Rd', 'city': 'Roswell', 'postal_code': '30075-2231', 'state': 'Georgia'}",IN_STOCK,8.0
79566326,30120,"{'address_line1': '1401 Johnson Ferry Rd', 'city': 'Marietta', 'postal_code': '30062-6495', 'state': 'Georgia'}",IN_STOCK,3.0
79566326,30120,"{'address_line1': '2201 Cobb Pkwy SE', 'city': 'Smyrna', 'postal_code': '30080-7633', 'state': 'Georgia'}",IN_STOCK,5.0
79566326,30120,"{'address_line1': '2950 Chapel Hill Rd', 'city': 'Douglasville', 'postal_code': '30135-1708', 'state': 'Georgia'}",IN_STOCK,3.0
79566326,30120,"{'address_line1': '5570 Roswell Rd', 'city': 'Sandy Springs', 'postal_code': '30342-1102', 'state': 'Georgia'}",IN_STOCK,3.0
79566326,30120,"{'address_line1': '6000 N Point Pkwy', 'city': 'Alpharetta', 'postal_code': '30022-3006', 'state': 'Georgia'}",IN_STOCK,4.0
79566326,30120,"{'address_line1': '13055 Highway 9 N', 'city': 'Milton', 'postal_code': '30004-5137', 'state': 'Georgia'}",IN_STOCK,5.0
79566326,30120,"{'address_line1': '100 Perimeter Center Pl', 'city': 'Atlanta', 'postal_code': '30346-1204', 'state': 'Georgia'}",IN_STOCK,4.0
79566326,30120,"{'address_line1': '3535 Peachtree Rd NE', 'city': 'Atlanta', 'postal_code': '30326-3287', 'state': 'Georgia'}",IN_STOCK,4.0
79566326,30120,"{'address_line1': '2539 Piedmont Rd NE', 'city': 'Atlanta', 'postal_code': '30324-3006', 'state': 'Georgia'}",IN_STOCK,4.0
79566326,30120,"{'address_line1': '375 18th St', 'city': 'Atlanta', 'postal_code': '30363-1190', 'state': 'Georgia'}",IN_STOCK,3.0
79566326,11003,"{'address_line1': '1730 Hempstead TPK', 'city': 'Elmont', 'postal_code': '11003-1856', 'state': 'New York'}",IN_STOCK,4.0
79566326,11003,"{'address_line1': '500 W Sunrise Hwy', 'city': 'Valley Stream', 'postal_code': '11581-1001', 'state': 'New York'}",IN_STOCK,4.0
79566326,11003,"{'address_line1': '160-08 Jamaica Ave', 'city': 'Jamaica', 'postal_code': '11432-6110', 'state': 'New York'}",IN_STOCK,1.0
79566326,11003,"{'address_line1': '345 Rockaway Tpke', 'city': 'Lawrence', 'postal_code': '11559-1048', 'state': 'New York'}",IN_STOCK,4.0
79566326,11003,"{'address_line1': '999 Corporate Dr', 'city': 'Westbury', 'postal_code': '11590-6614', 'state': 'New York'}",IN_STOCK,1.0
79566326,11003,"{'address_line1': '248 Sunrise Hwy', 'city': 'Freeport', 'postal_code': '11520-3943', 'state': 'New York'}",IN_STOCK,3.0
79566326,11003,"{'address_line1': '7000 AUSTIN ST', 'city': 'FOREST HILLS', 'postal_code': '11375-1022', 'state': 'New York'}",IN_STOCK,3.0
79566326,11003,"{'address_line1': '4024 College Point Blvd', 'city': 'Flushing', 'postal_code': '11354-5112', 'state': 'New York'}",IN_STOCK,5.0
79566326,11003,"{'address_line1': '13505 20th Ave', 'city': 'College Point', 'postal_code': '11356-2446', 'state': 'New York'}",IN_STOCK,3.0
79566326,11003,"{'address_line1': '8801 Queens Blvd', 'city': 'Elmhurst', 'postal_code': '11373-4449', 'state': 'New York'}",IN_STOCK,3.0
79566326,11003,"{'address_line1': '519 Gateway Dr', 'city': 'Brooklyn', 'postal_code': '11239-2801', 'state': 'New York'}",IN_STOCK,3.0
79566326,11003,"{'address_line1': '101 Shore Rd', 'city': 'Port Washington', 'postal_code': '11050-2259', 'state': 'New York'}",IN_STOCK,2.0
79566326,11003,"{'address_line1': '40-25 82nd St', 'city': 'Elmhurst', 'postal_code': '11373-1304', 'state': 'New York'}",IN_STOCK,2.0
79566326,11003,"{'address_line1': '2003 Broadway Mall', 'city': 'Hicksville', 'postal_code': '11801-2719', 'state': 'New York'}",IN_STOCK,5.0
79566326,11003,"{'address_line1': '815 E Hutchinson River Pkwy', 'city': 'Bronx', 'postal_code': '10465-1818', 'state': 'New York'}",IN_STOCK,2.0
79566326,11003,"{'address_line1': '3850 Hempstead Tpke', 'city': 'Levittown', 'postal_code': '11756-1303', 'state': 'New York'}",IN_STOCK,4.0
79566326,11003,"{'address_line1': '5200 Kings Hwy, Ste A', 'city': 'Brooklyn', 'postal_code': '11234-1130', 'state': 'New York'}",IN_STOCK,2.0
79566326,11003,"{'address_line1': '25-01 Jackson Ave', 'city': 'Long Island City', 'postal_code': '11101-5095', 'state': 'New York'}",IN_STOCK,7.0
79566326,11003,"{'address_line1': '517 E 117th Street', 'city': 'New York', 'postal_code': '10035-4410', 'state': 'New York'}",IN_STOCK,3.0
79566326,11003,"{'address_line1': '1598 Flatbush Ave', 'city': 'Brooklyn', 'postal_code': '11210-3036', 'state': 'New York'}",IN_STOCK,3.0
79566326,07726,"{'address_line1': '55 US Hwy 9', 'city': 'Manalapan', 'postal_code': '07726-3018', 'state': 'New Jersey'}",IN_STOCK,4.0
79566326,07726,"{'address_line1': '70 Princeton Hightstown Rd', 'city': 'East Windsor', 'postal_code': '08520-1933', 'state': 'New Jersey'}",IN_STOCK,2.0
79566326,07726,"{'address_line1': '400 Ryders Ln', 'city': 'Milltown', 'postal_code': '08850-1700', 'state': 'New Jersey'}",IN_STOCK,4.0
79566326,07726,"{'address_line1': '4955 US Highway 9', 'city': 'Howell', 'postal_code': '07731-3750', 'state': 'New Jersey'}",OUT_OF_STOCK,0.0
79566326,07726,"{'address_line1': '2105 Route 35', 'city': 'Middletown', 'postal_code': '07748-1301', 'state': 'New Jersey'}",IN_STOCK,6.0
79566326,07726,"{'address_line1': '101 Grand Ave', 'city': 'North Brunswick', 'postal_code': '08902-1056', 'state': 'New Jersey'}",IN_STOCK,2.0
79566326,07726,"{'address_line1': '4196 US Highway 1', 'city': 'Monmouth Junction', 'postal_code': '08852-1904', 'state': 'New Jersey'}",IN_STOCK,2.0
